set,repo,path,method,operationId,gt_class,resolved,security_present,security_scheme_count,security_scopes,doc_top_level_security,doc_oauth2_flows_with_scopes,doc_security_scheme_external_ref,requestBody_present,requestBody_media_type,requestBody_props,requestBody_party_money,status_codes,has200,has201,has202,has204,callbacks_present,doc_has_webhooks,desc_mentions_callback,idempotency_header_param,party_id_param,x_extension_keys,has_operationId,has_summary,has_description,resource_schema_found,resource_schema_from,resource_schema_props,resource_schema_party_field
holdout2,box,/folder_locks/{folder_lock_id},DELETE,delete_folder_locks_id,w,true,false,0,,true,true,false,false,,,false,204|403|404|default,false,false,false,true,false,false,false,false,false,x-box-tag,true,true,true,true,/folder_locks,entries|limit|next_marker,false
holdout2,box,/folders/{folder_id},DELETE,delete_folders_id,w,true,false,0,,true,true,false,false,,,false,204|400|403|404|409|412|503|default,false,false,false,true,false,false,false,false,false,x-box-tag,true,true,true,true,/folders/{folder_id},created_at|modified_at|description|size|path_collection|created_by|modified_by|trashed_at|purged_at|content_created_at|content_modified_at|owned_by|shared_link|folder_upload_email|parent|item_status|item_collection|sync_state|has_collaborations|permissions|tags|can_non_owners_invite|is_externally_owned|metadata|is_collaboration_restricted_to_enterprise|allowed_shared_link_access_levels|allowed_invitee_roles|watermark_info|is_accessible_via_shared_link|can_non_owners_view_collaborators,true
holdout2,box,/folders/{folder_id},PUT,put_folders_id,w,true,false,0,,true,true,false,true,application/json,name|description|sync_state|can_non_owners_invite|parent|shared_link|folder_upload_email|tags|is_collaboration_restricted_to_enterprise|collections|can_non_owners_view_collaborators,true,200|400|403|404|409|412|503|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/folders/{folder_id},created_at|modified_at|description|size|path_collection|created_by|modified_by|trashed_at|purged_at|content_created_at|content_modified_at|owned_by|shared_link|folder_upload_email|parent|item_status|item_collection|sync_state|has_collaborations|permissions|tags|can_non_owners_invite|is_externally_owned|metadata|is_collaboration_restricted_to_enterprise|allowed_shared_link_access_levels|allowed_invitee_roles|watermark_info|is_accessible_via_shared_link|can_non_owners_view_collaborators,true
holdout2,box,/folders/{folder_id}#remove_shared_link,PUT,put_folders_id#remove_shared_link,w,true,false,0,,true,true,false,true,application/json,shared_link,false,200|401|403|404|405|412|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,false,,,false
holdout2,box,/folders/{folder_id}/collaborations,GET,get_folders_id_collaborations,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/folders/{folder_id}/collaborations,limit|next_marker|prev_marker|entries,false
holdout2,box,/folders/{folder_id}/metadata,GET,get_folders_id_metadata,r,true,false,0,,true,true,false,false,,,false,200|403|404|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/folders/{folder_id}/metadata,entries|limit,false
holdout2,box,/folders/{folder_id}/metadata/enterprise/securityClassification-6VMVochwUWo,POST,post_folders_id_metadata_enterprise_securityClassification-6VMVochwUWo,w,true,false,0,,true,true,false,true,application/json,Box__Security__Classification__Key,false,201|400|404|409|default,false,true,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/folders/{folder_id}/metadata/enterprise/securityClassification-6VMVochwUWo,Box__Security__Classification__Key|$parent|$template|$scope|$version|$type|$typeVersion|$canEdit,false
holdout2,box,/folders/{folder_id}/metadata/{scope}/{template_key},GET,get_folders_id_metadata_id_id,r,true,false,0,,true,true,false,false,,,false,201|403|404|405|default,false,true,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/folders/{folder_id}/metadata/{scope}/{template_key},$canEdit|$id|$type|$typeVersion,false
holdout2,box,/folders/{folder_id}/trash,DELETE,delete_folders_id_trash,w,true,false,0,,true,true,false,false,,,false,204|404|default,false,false,false,true,false,false,false,false,false,x-box-tag,true,true,true,true,/folders/{folder_id}/trash,id|etag|type|sequence_id|name|created_at|modified_at|description|size|path_collection|created_by|modified_by|trashed_at|purged_at|content_created_at|content_modified_at|owned_by|shared_link|folder_upload_email|parent|item_status,true
holdout2,box,/folders/{folder_id}/watermark,GET,get_folders_id_watermark,r,true,false,0,,true,true,false,false,,,false,200|404|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/folders/{folder_id}/watermark,watermark,false
holdout2,box,/group_memberships/{group_membership_id},DELETE,delete_group_memberships_id,x,true,false,0,,true,true,false,false,,,false,204|default,false,false,false,true,false,false,false,false,true,x-box-tag,true,true,true,true,/group_memberships/{group_membership_id},id|type|user|group|role|created_at|modified_at,true
holdout2,box,/groups,GET,get_groups,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/groups,total_count|limit|offset|order|entries,true
holdout2,box,/groups/{group_id},DELETE,delete_groups_id,x,true,false,0,,true,true,false,false,,,false,204|default,false,false,false,true,false,false,false,false,false,x-box-tag,true,true,true,true,/groups/{group_id},created_at|modified_at|provenance|external_sync_identifier|description|invitability_level|member_viewability_level|permissions,true
holdout2,box,/groups/{group_id}/collaborations,GET,get_groups_id_collaborations,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/groups/{group_id}/collaborations,total_count|limit|offset|entries,true
holdout2,box,/integration_mappings/slack,POST,post_integration_mappings_slack,x,true,false,0,,true,true,false,true,application/json,partner_item|box_item|options,false,201|400|404|default,false,true,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/integration_mappings/slack,limit|next_marker|entries,false
holdout2,box,/integration_mappings/teams,GET,get_integration_mappings_teams,r,true,false,0,,true,true,false,false,,,false,200|400|404|default,true,false,false,false,false,false,false,false,false,x-stability-level|x-box-tag,true,true,true,true,/integration_mappings/teams,entries,false
holdout2,box,/integration_mappings/teams/{integration_mapping_id},PUT,put_integration_mappings_teams_id,w,true,false,0,,true,true,false,true,application/json,box_item,false,200|400|404|default,true,false,false,false,false,false,false,false,false,x-stability-level|x-box-tag,true,true,true,true,/integration_mappings/teams,entries,false
holdout2,box,/legal_hold_policies,GET,get_legal_hold_policies,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/legal_hold_policies,limit|next_marker|prev_marker|entries,false
holdout2,box,/legal_hold_policies/{legal_hold_policy_id},GET,get_legal_hold_policies_id,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/legal_hold_policies/{legal_hold_policy_id},id|type|policy_name|description|status|assignment_counts|created_by|created_at|modified_at|deleted_at|filter_started_at|filter_ended_at|release_notes,true
holdout2,box,/legal_hold_policy_assignments,POST,post_legal_hold_policy_assignments,x,true,false,0,,true,true,false,true,application/json,policy_id|assign_to,true,201|default,false,true,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/legal_hold_policy_assignments,limit|next_marker|prev_marker|entries,false
holdout2,box,/legal_hold_policy_assignments/{legal_hold_policy_assignment_id}/file_versions_on_hold,GET,get_legal_hold_policy_assignments_id_file_versions_on_hold,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/legal_hold_policy_assignments/{legal_hold_policy_assignment_id}/file_versions_on_hold,limit|next_marker|prev_marker|entries,false
holdout2,box,/metadata_cascade_policies,POST,post_metadata_cascade_policies,x,true,false,0,,true,true,false,true,application/json,folder_id|scope|templateKey,false,201|400|403|404|409|default,false,true,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/metadata_cascade_policies,limit|next_marker|prev_marker|entries,false
holdout2,box,/metadata_cascade_policies/{metadata_cascade_policy_id}/apply,POST,post_metadata_cascade_policies_id_apply,w,true,false,0,,true,true,false,true,application/json,conflict_resolution,false,202|404|default,false,false,true,false,false,false,false,false,false,x-box-tag,true,true,true,false,,,false
holdout2,box,/metadata_taxonomies/{namespace},GET,get_metadata_taxonomies_id,r,true,false,0,,true,true,false,false,,,false,200|400|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/metadata_taxonomies/{namespace},limit|next_marker|prev_marker|entries,false
holdout2,box,/metadata_taxonomies/{namespace}/{taxonomy_key},PATCH,patch_metadata_taxonomies_id_id,w,true,false,0,,true,true,false,true,application/json,displayName,false,200|400|403|default,true,false,false,false,false,false,false,false,false,x-box-tag|x-box-requires-admin,true,true,true,true,/metadata_taxonomies/{namespace}/{taxonomy_key},id|key|displayName|namespace|levels,false
holdout2,box,/metadata_taxonomies/{namespace}/{taxonomy_key}/levels:append,POST,post_metadata_taxonomies_id_id_levels:append,x,true,false,0,,true,true,false,true,application/json,displayName|description,false,201|400|403|default,false,true,false,false,false,false,false,false,false,x-box-tag|x-box-requires-admin,true,true,true,false,,,false
holdout2,box,/metadata_taxonomies/{namespace}/{taxonomy_key}/nodes,POST,post_metadata_taxonomies_id_id_nodes,x,true,false,0,,true,true,false,true,application/json,displayName|level|parentId,false,201|400|403|default,false,true,false,false,false,false,false,false,false,x-box-tag|x-box-requires-admin,true,true,true,true,/metadata_taxonomies/{namespace}/{taxonomy_key}/nodes,limit|next_marker|prev_marker|entries,false
holdout2,box,/metadata_taxonomies/{namespace}/{taxonomy_key}/nodes/{node_id},PATCH,patch_metadata_taxonomies_id_id_nodes_id,w,true,false,0,,true,true,false,true,application/json,displayName,false,200|400|403|default,true,false,false,false,false,false,false,false,false,x-box-tag|x-box-requires-admin,true,true,true,true,/metadata_taxonomies/{namespace}/{taxonomy_key}/nodes/{node_id},id|displayName|level|parentId|nodePath|ancestors,true
holdout2,box,/metadata_templates/enterprise/securityClassification-6VMVochwUWo/schema,GET,get_metadata_templates_enterprise_securityClassification-6VMVochwUWo_schema,r,true,false,0,,true,true,false,false,,,false,200|400|404|default,true,false,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/metadata_templates/enterprise/securityClassification-6VMVochwUWo/schema,id|type|scope|templateKey|displayName|hidden|copyInstanceOnItemCopy|fields,false
holdout2,box,/metadata_templates/global,GET,get_metadata_templates_global,r,true,false,0,,true,true,false,false,,,false,200|400|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/metadata_templates/global,limit|next_marker|prev_marker|entries,false
holdout2,box,/metadata_templates/{namespace}/{template_key}/fields/{field_key}/options,GET,get_metadata_templates_id_id_fields_id_options,r,true,false,0,,true,true,false,false,,,false,200|400|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/metadata_templates/{namespace}/{template_key}/fields/{field_key}/options,limit|next_marker|prev_marker|entries,false
holdout2,box,/metadata_templates/{scope}/{template_key}/schema,PUT,put_metadata_templates_id_id_schema,w,true,false,0,,true,true,false,true,application/json-patch+json,,false,200|400|403|404|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/metadata_templates/{scope}/{template_key}/schema,id|type|scope|templateKey|displayName|hidden|fields|copyInstanceOnItemCopy,false
holdout2,box,/oauth2/token,POST,post_oauth2_token,x,true,false,0,,true,true,false,true,application/x-www-form-urlencoded,grant_type|client_id|client_secret|code|refresh_token|assertion|subject_token|subject_token_type|actor_token|actor_token_type|scope|resource|box_subject_type|box_subject_id|box_shared_link,true,200|400|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,false,,,false
holdout2,box,/retention_policies,GET,get_retention_policies,r,true,false,0,,true,true,false,false,,,false,200|400|404|default,true,false,false,false,false,false,false,false,true,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/retention_policies,entries|limit|next_marker,false
holdout2,box,/retention_policies/{retention_policy_id},GET,get_retention_policies_id,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/retention_policies/{retention_policy_id},policy_name|retention_length|disposition_action|max_extension_length|description|policy_type|retention_type|status|created_by|created_at|modified_at|can_owner_extend_retention|are_owners_notified|custom_notification_recipients|assignment_counts,true
holdout2,box,/retention_policy_assignments,POST,post_retention_policy_assignments,x,true,false,0,,true,true,false,true,application/json,policy_id|assign_to|filter_fields|start_date_field,true,201|400|404|409|default,false,true,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,false,,,false
holdout2,box,/retention_policy_assignments/{retention_policy_assignment_id}/file_versions_under_retention,GET,get_retention_policy_assignments_id_file_versions_under_retention,r,true,false,0,,true,true,false,false,,,false,200|400|default,true,false,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/retention_policy_assignments/{retention_policy_assignment_id}/file_versions_under_retention,limit|next_marker|prev_marker|entries,false
holdout2,box,/shared_items,GET,get_shared_items,r,true,false,0,,true,true,false,false,,,false,200|304|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/shared_items,description|size|path_collection|created_at|modified_at|trashed_at|purged_at|content_created_at|content_modified_at|created_by|modified_by|owned_by|shared_link|parent|item_status|version_number|comment_count|permissions|tags|lock|extension|is_package|expiring_embed_link|watermark_info|is_accessible_via_shared_link|allowed_invitee_roles|is_externally_owned|has_collaborations|metadata|expires_at,true
holdout2,box,/shared_items#web_links,GET,get_shared_items#web_links,r,true,false,0,,true,true,false,false,,,false,200|304|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/shared_items#web_links,url|sequence_id|name|parent|description|path_collection|created_at|modified_at|trashed_at|purged_at|created_by|modified_by|owned_by|shared_link|item_status|collections|allowed_shared_link_access_levels,true
holdout2,box,/shield_information_barrier_reports/{shield_information_barrier_report_id},GET,get_shield_information_barrier_reports_id,r,true,false,0,,true,true,false,false,,,false,200|404|default,true,false,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/shield_information_barrier_reports/{shield_information_barrier_report_id},id|type|shield_information_barrier|status|details|created_at|created_by|updated_at,true
holdout2,box,/shield_information_barrier_segment_members/{shield_information_barrier_segment_member_id},DELETE,delete_shield_information_barrier_segment_members_id,x,true,false,0,,true,true,false,false,,,false,204|404|default,false,false,false,true,false,false,false,false,true,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/shield_information_barrier_segment_members/{shield_information_barrier_segment_member_id},user|shield_information_barrier|shield_information_barrier_segment|created_at|created_by|updated_at|updated_by,true
holdout2,box,/shield_information_barrier_segment_restrictions,POST,post_shield_information_barrier_segment_restrictions,x,true,false,0,,true,true,false,true,application/json,type|shield_information_barrier|shield_information_barrier_segment|restricted_segment,false,201|404|default,false,true,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/shield_information_barrier_segment_restrictions,limit|next_marker|entries,false
holdout2,box,/shield_information_barrier_segments,GET,get_shield_information_barrier_segments,r,true,false,0,,true,true,false,false,,,false,200|404|default,true,false,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/shield_information_barrier_segments,limit|next_marker|entries,false
holdout2,box,/shield_information_barrier_segments/{shield_information_barrier_segment_id},GET,get_shield_information_barrier_segments_id,r,true,false,0,,true,true,false,false,,,false,200|404|default,true,false,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/shield_information_barrier_segments/{shield_information_barrier_segment_id},id|type|shield_information_barrier|name|description|created_at|created_by|updated_at|updated_by,true
holdout2,box,/shield_information_barriers,POST,post_shield_information_barriers,x,true,false,0,,true,true,false,true,application/json,enterprise,false,201|400|404|default,false,true,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/shield_information_barriers,limit|next_marker|entries,false
holdout2,box,/sign_requests,GET,get_sign_requests,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/sign_requests,limit|next_marker|entries,false
holdout2,box,/sign_requests/{sign_request_id}/cancel,POST,post_sign_requests_id_cancel,x,true,false,0,,true,true,false,true,application/json,reason,false,200|404|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,false,,,false
holdout2,box,/sign_templates/{template_id},GET,get_sign_templates_id,r,true,false,0,,true,true,false,false,,,false,200|401|404|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/sign_templates/{template_id},type|id|name|email_subject|email_message|days_valid|parent_folder|source_files|are_fields_locked|are_options_locked|are_recipients_locked|are_email_settings_locked|are_files_locked|signers|additional_info|ready_sign_link|custom_branding|request_flow,true
holdout2,box,/storage_policies/{storage_policy_id},GET,get_storage_policies_id,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/storage_policies/{storage_policy_id},id|type|name,false
holdout2,box,/storage_policy_assignments/{storage_policy_assignment_id},DELETE,delete_storage_policy_assignments_id,w,true,false,0,,true,true,false,false,,,false,204|default,false,false,false,true,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/storage_policy_assignments/{storage_policy_assignment_id},id|type|storage_policy|assigned_to,true
holdout2,box,/task_assignments,POST,post_task_assignments,x,true,false,0,,true,true,false,true,application/json,task|assign_to,true,201|403|404|500|default,false,true,false,false,false,false,false,false,false,x-box-tag,true,true,true,false,,,false
holdout2,box,/task_assignments/{task_assignment_id},PUT,put_task_assignments_id,w,true,false,0,,true,true,false,true,application/json,message|resolution_state,false,200|400|404|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/task_assignments/{task_assignment_id},id|type|item|assigned_to|message|completed_at|assigned_at|reminded_at|resolution_state|assigned_by,true
holdout2,box,/tasks/{task_id},GET,get_tasks_id,r,true,false,0,,true,true,false,false,,,false,200|404|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/tasks/{task_id},id|type|item|due_at|action|message|task_assignment_collection|is_completed|created_by|created_at|completion_rule,true
holdout2,box,/terms_of_service_user_statuses,GET,get_terms_of_service_user_statuses,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,true,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/terms_of_service_user_statuses,total_count|entries,true
holdout2,box,/terms_of_services,GET,get_terms_of_services,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/terms_of_services,total_count|entries,true
holdout2,box,/terms_of_services/{terms_of_service_id},PUT,put_terms_of_services_id,w,true,false,0,,true,true,false,true,application/json,status|text,false,200|default,true,false,false,false,false,false,false,false,false,x-box-tag|x-box-unsupported-on-free-developer,true,true,true,true,/terms_of_services/{terms_of_service_id},id|type|status|enterprise|tos_type|text|created_at|modified_at,true
holdout2,box,/users/me,GET,get_users_me,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/users/me,created_at|modified_at|language|timezone|space_amount|space_used|max_upload_size|status|job_title|phone|address|avatar_url|notification_email|role|tracking_codes|can_see_managed_users|is_sync_enabled|is_external_collab_restricted|is_exempt_from_device_limits|is_exempt_from_login_verification|is_collaborated_content_available_when_owner_inactive|enterprise|my_tags|hostname|is_platform_access_only|external_app_user_id,true
holdout2,box,/users/{user_id},GET,get_users_id,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,true,x-box-tag,true,true,true,true,/users/{user_id},created_at|modified_at|language|timezone|space_amount|space_used|max_upload_size|status|job_title|phone|address|avatar_url|notification_email|role|tracking_codes|can_see_managed_users|is_sync_enabled|is_external_collab_restricted|is_exempt_from_device_limits|is_exempt_from_login_verification|is_collaborated_content_available_when_owner_inactive|enterprise|my_tags|hostname|is_platform_access_only|external_app_user_id,true
holdout2,box,/users/{user_id}/avatar,GET,get_users_id_avatar,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,true,x-box-tag,true,true,true,false,,,false
holdout2,box,/users/{user_id}/email_aliases,POST,post_users_id_email_aliases,x,true,false,0,,true,true,false,true,application/json,email,true,201|default,false,true,false,false,false,false,false,false,true,x-box-tag,true,true,true,true,/users/{user_id}/email_aliases,total_count|entries,true
holdout2,box,/users/{user_id}/memberships,GET,get_users_id_memberships,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,true,x-box-tag,true,true,true,true,/users/{user_id}/memberships,total_count|limit|offset|order|entries,true
holdout2,box,/web_links/{web_link_id},GET,get_web_links_id,r,true,false,0,,true,true,false,false,,,false,200|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,true,/web_links/{web_link_id},url|sequence_id|name|parent|description|path_collection|created_at|modified_at|trashed_at|purged_at|created_by|modified_by|owned_by|shared_link|item_status|collections|allowed_shared_link_access_levels,true
holdout2,box,/web_links/{web_link_id}#add_shared_link,PUT,put_web_links_id#add_shared_link,w,true,false,0,,true,true,false,true,application/json,shared_link,false,200|400|401|403|404|405|412|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,false,,,false
holdout2,box,/web_links/{web_link_id}#update_shared_link,PUT,put_web_links_id#update_shared_link,w,true,false,0,,true,true,false,true,application/json,shared_link,false,200|400|401|403|404|405|412|default,true,false,false,false,false,false,false,false,false,x-box-tag,true,true,true,false,,,false
holdout2,box,/webhooks,GET,get_webhooks,r,true,false,0,,true,true,false,false,,,false,200|403|default,true,false,false,false,false,false,true,false,false,x-box-tag,true,true,true,true,/webhooks,limit|next_marker|prev_marker|entries,false
holdout2,box,/webhooks/{webhook_id},GET,get_webhooks_id,r,true,false,0,,true,true,false,false,,,false,200|403|404|default,true,false,false,false,false,false,true,false,false,x-box-tag,true,true,true,true,/webhooks/{webhook_id},id|type|target|created_by|created_at|address|triggers,true
holdout2,box,/workflows/{workflow_id}/start,POST,post_workflows_id_start,x,true,false,0,,true,true,false,true,application/json,type|flow|files|folder|outcomes,false,204|400|403|404|default,false,false,false,true,false,false,false,false,false,x-box-tag,true,true,true,false,,,false
holdout2,box,/zip_downloads/{zip_download_id}/status,GET,get_zip_downloads_id_status,r,true,false,0,,true,true,false,false,,,false,200|401|403|404|default,true,false,false,false,false,false,false,false,false,x-box-tag|x-box-reference-category,true,true,true,true,/zip_downloads/{zip_download_id}/status,total_file_count|downloaded_file_count|skipped_file_count|skipped_folder_count|state,true
holdout2,pagerduty,/abilities,GET,listAbilities,r,true,false,0,,true,false,false,false,,,false,200|401|403|429,true,false,false,false,false,false,false,false,false,x-pd-requires-scope,true,true,true,true,/abilities,abilities,false
holdout2,pagerduty,/addons/{id},GET,getAddon,r,true,false,0,,true,false,false,false,,,false,200|400|401|403|404|429,true,false,false,false,false,false,false,false,false,x-pd-requires-scope,true,true,true,true,/addons/{id},addon,false
holdout2,pagerduty,/alert_grouping_settings/{id},GET,getAlertGroupingSetting,r,true,false,0,,true,false,false,false,,,false,200|401|404,true,false,false,false,false,false,false,false,false,x-pd-requires-scope,true,true,true,true,/alert_grouping_settings/{id},alert_grouping_setting,false
holdout2,pagerduty,/analytics/metrics/incidents/services,POST,getAnalyticsMetricsIncidentsService,r,true,false,0,,true,false,false,true,application/json,filters|time_zone|order|order_by|aggregate_unit,false,200|400|429,true,false,false,false,false,false,false,false,false,x-pd-requires-scope,true,true,true,false,,,false
holdout2,pagerduty,/analytics/metrics/responders/all,POST,getAnalyticsMetricsRespondersAll,r,true,false,0,,true,false,false,true,application/json,filters|time_zone|order|order_by,false,200|400|429,true,false,false,false,false,false,false,false,false,x-pd-requires-scope,true,true,true,false,,,false
holdout2,pagerduty,/analytics/raw/incidents/{id}/responses,GET,getAnalyticsIncidentResponsesById,r,true,false,0,,true,false,false,true,application/json,limit|order|order_by|time_zone,false,200|404|429,true,false,false,false,false,false,false,false,false,x-pd-requires-scope,true,true,true,true,/analytics/raw/incidents/{id}/responses,incident_id|limit|order|order_by|time_zone|responses,false
holdout2,pagerduty,/automation_actions/actions,POST,createAutomationAction,x,true,false,0,,true,false,false,true,application/json,action,false,201|400|401|402|403|404|429|500,false,true,false,false,false,false,false,false,false,,true,true,true,true,/automation_actions/actions,actions|privileges|limit|next_cursor,false
holdout2,pagerduty,/automation_actions/actions/{id}/services,GET,getAutomationActionsActionServiceAssociations,r,true,false,0,,true,false,false,false,,,false,200|400|401|402|403|404|429|500,true,false,false,false,false,false,false,false,false,,true,true,true,true,/automation_actions/actions/{id}/services,services,false
holdout2,pagerduty,/automation_actions/actions/{id}/teams,POST,createAutomationActionTeamAssociation,w,true,false,0,,true,false,false,true,application/json,team,false,201|400|401|402|403|404|429|500,false,true,false,false,false,false,false,false,false,,true,true,true,true,/automation_actions/actions/{id}/teams,teams,false
holdout2,pagerduty,/automation_actions/runners,GET,getAutomationActionsRunners,r,true,false,0,,true,false,false,false,,,false,200|401|402|429|500,true,false,false,false,false,false,false,false,false,,true,true,true,true,/automation_actions/runners,runners|privileges|limit|next_cursor,false
holdout2,pagerduty,/automation_actions/runners/{id}/teams,GET,getAutomationActionsRunnerTeamAssociations,r,true,false,0,,true,false,false,false,,,false,200|400|401|402|403|404|429|500,true,false,false,false,false,false,false,false,false,,true,true,true,true,/automation_actions/runners/{id}/teams,teams,false
holdout2,pagerduty,/business_services,POST,createBusinessService,x,true,false,0,,true,false,false,true,application/json,business_service,false,200|400|401|403|404,true,false,false,false,false,false,false,false,false,x-pd-requires-scope,true,true,true,true,/business_services,offset|limit|more|total|business_services,true
holdout2,pagerduty,/business_services/priority_thresholds,PUT,putBusinessServicePriorityThresholds,w,true,false,0,,true,false,false,true,application/json,global_threshold,false,200|400|401|403|422|429|500,true,false,false,false,false,false,false,false,false,x-pd-requires-scope,true,true,true,true,/business_services/priority_thresholds,global_threshold,false
holdout2,pagerduty,/business_services/{id}/account_subscription,POST,createBusinessServiceAccountSubscription,x,true,false,0,,true,false,false,false,,,false,200|401|403|404|422,true,false,false,false,false,false,false,false,false,x-pd-requires-scope,true,true,true,false,,,false
holdout2,pagerduty,/change_events,GET,listChangeEvents,r,true,false,0,,true,false,false,false,,,false,200|400|401|403,true,false,false,false,false,false,false,false,false,x-pd-requires-scope,true,true,true,true,/change_events,change_events,false
holdout2,pagerduty,/enrichment/event_enrichments,POST,createEventEnrichment,x,true,false,0,,true,false,false,true,application/json,event_enrichment,false,200|400|401|403|429|500,true,false,false,false,false,false,false,false,false,,true,true,true,true,/enrichment/event_enrichments,event_enrichments|limit|offset|more|total,true
holdout2,pagerduty,/enrichment/event_enrichments/{id},PUT,updateEventEnrichment,w,true,false,0,,true,false,false,true,application/json,event_enrichment,false,200|400|401|403|404|429|500,true,false,false,false,false,false,false,false,false,,true,true,true,true,/enrichment/event_enrichments/{id},event_enrichment,false
holdout2,pagerduty,/enrichment/event_enrichments/{id}/rules,PUT,updateEventEnrichmentRules,w,true,false,0,,true,false,false,true,application/json,orchestration_path,false,200|400|401|403|404|429|500,true,false,false,false,false,false,false,false,false,,true,true,true,true,/enrichment/event_enrichments/{id}/rules,orchestration_path,false
holdout2,pagerduty,/enrichment/integrations/servicenow/credentials/{credentials_id},GET,getServiceNowCredentials,r,true,false,0,,true,false,false,false,,,false,200|401|403|404|429|500,true,false,false,false,false,false,false,false,false,x-pd-requires-scope,true,true,true,true,/enrichment/integrations/servicenow/credentials/{credentials_id},credentials,false
holdout2,pagerduty,/enrichment/integrations/servicenow/{integration_id}/tables/{table_id},DELETE,deleteServiceNowTable,w,true,false,0,,true,false,false,false,,,false,204|401|403|404|429|500,false,false,false,true,false,false,false,false,false,x-pd-requires-scope,true,true,true,false,,,false
